ὁ,327
βλέφαρον,1
πλεῖς1τος,1
ἀγχίαλος,1
ἀγωνάρχης,1
βός1κω,1
πόλυτλας,1
πόρος,1
πολύπονος,1
βαρύνω,1
πολύπλαγκτος,1
πολύκοινος,1
πολύκερως,1
ἀηδών,1
πολιός,1
βαθύς,1
Θες1τόρειος,1
πόρπαξ,1
βαρύψυχος,1
ποίνιμος,1
ποίμνιον,1
βαρυάλγητος,1
βας1ίλεια,1
πότε,1
ς1ῖγα,1
Κνώς1ιος,1
ς1ιδηροκμής,1
ἀναπνοή,1
ὑπέρφρων,1
ὑπέρδικος,1
ἀναρίθμητος,1
ὑπας1πίδιος,1
ὑπαίς1ς1ω,1
ὑμνέω,1
ὑλήεις,1
ὑγρός,1
ὑφίς1τημι,1
ἀναρπάζω,1
ἀναρρήγνυμι,1
ὕς1τερον,1
ὕς1τατος,1
ὕπνος,1
ὕπαυλος,1
ὑπέρκοπος,1
ὑπεῖπον,1
ἀνας1πάω,1
ὑπεικτέον,1
ὑψίκομπος,1
ὑψίβατος,1
ὑψηλός,1
ὑποζεύγνυμι,1
ὑπουργέω,1
ὑποτείνω,1
ἀναπέτομαι,1
ὑπος1πανίζομαι,1
ὑποδείδω,1
ὑποβάλλω,1
ὑπόβλητος,1
ἀναπνέω,1
ὑπερπονέω,1
ὑπερμαχέω,1
ὑπερβριθής,1
ὕπαρχος,1
τώς,1
ἀναλίς1κω,1
ἀνέχω,1
ἀκμή,1
τρανής,1
Ἐνυάλιος,1
ἀνήριθμος,1
τομός,1
τομάω,1
τολμάω,1
Ἐρεχθεῖδαι,1
Ἐριβοία,1
ἀνίημι,1
ἀνίς1τημι,1
τοίνυν,1
τοξότης,1
ἀνιάζω,1
τόθι,1
ἀνήκες1τος,1
τρεῖς,1
τυρς1ηνός,1
τρίπους,1
τυραννικός,1
τυμβεύω,1
ἀνας1τενάζω,1
ἀνατίθημι,1
τύραννος,1
τύπτω,1
τρύχω,1
τροπή,1
τροία,1
τροφός,1
ἀναύδητος,1
ἀναχέω,1
ἀνέρομαι,1
τρίτος,1
τρίς,1
ὥρα,1
Ἀτρεύς,1
ἀνοίγνυμι,1
ψίθυρος,1
ψηφίζω,1
ἀλάομαι,1
ψέγω,1
ψάμαθος,1
ἀμφίδρομος,1
ἀμφίπυρος,1
χῶρος,1
χρώς,1
χρυς1όνωτος,1
Ἥλιος,1
ἀμφίρυτος,1
χρης1τήριον,1
χρῆμα,1
χρῄζω,1
χρής1ιμος,1
ψηφοποιός,1
ψιλός,1
χρεών,1
ψόφος,1
ἀλγίων,1
ἀλήτης,1
ἀλάς1τωρ,1
̓ἀπόλλων,1
ζως1τήρ,1
ἀμέριμνος,1
ζητητέος,1
ἀμείβω,1
ζηλόω,1
ζῆλος,1
ἀμείνων,1
ζαμενής,1
ἀμενηνός,1
ζάλη,1
ἀμφήκης,1
Ἑλληνίς,1
ἀμφίς1τημι,1
Ἀθῆναι,1
χαίτη,1
χάς1κω,1
Ὄλυμπος,1
ᾠδή,1
ὠθέω,1
ὠμοκρατής,1
ὠμός,1
ὠμόθυμος,1
ὠμόφρων,1
ὠκύαλος,1
ὠφελής1ιμος,1
ἀναγκαῖος,1
ὠδίνω,1
Ἀγαμέμνων,1
Ἀλκμήνη,1
ἀναιρέω,1
ἀναγκαίη,1
χαλκεύω,1
χραίνω,1
χαλκός1τομος,1
χράω,1
χράομαι,1
ἀνάξιος,1
χοροποιός,1
χορεύω,1
χλωρός,1
χιονόκτυπος,1
χῆρος,1
χερόπληκτος,1
χειροδάικτος,1
χείριος,1
Ἑρμῆς,1
χαρμονή,1
χαρά,1
χαλκοθώραξ,1
ἀνόνητος,1
τλητός,1
ἀρχαῖος,1
ς1ύμμικτος,1
ς1ύμφημι,1
ς1ύγκειμαι,1
Φρύγιος,1
ς1τυγνός,1
ἀποψύχω,1
ς1τυγέω,1
ἀπρίξ,1
ς1τρατόω,1
ἀπωθέω,1
ἀπως1τός,1
ἀθυμέω,1
ς1τρατηγίς,1
ς1τρατηγέω,1
ς1τρατήγιον,1
ς1τρατεύω,1
ἀπος1τερέω,1
ς1ύμπας,1
ἀράομαι,1
ἀπορρίπτω,1
ς1υλλαμβάνω,1
ς1υγκομίζω,1
ς1υγκεράννυμι,1
ς1υγκαταζεύγνυμι,1
ς1υγκατακτείνω,1
ς1υγκαθαρμόζω,1
ς1υγκάμνω,1
ς1υγγνώμη,1
ς1ῦριγξ,1
ἀποπαύω,1
ς1ύνευνος,1
Φοῖβος,1
ς1ύνεδρος,1
ἀπορρέω,1
ς1ύναυλος,1
ς1τοναχή,1
ς1τιβέω,1
ς1υμβάλλω,1
ἀρις1τεῖα,1
ς1πέρμα,1
ἀρις1τερός,1
Τελαμώνιος,1
ἀρις1τεύς,1
ς1κύμνος,1
ς1κοτόω,1
ς1κοπός,1
ς1κοπέω,1
ς1κότος,1
ἀρις1τόχειρ,1
ἀκέλευς1τος,1
ς1κέπτομαι,1
ς1καιός,1
ς1κάφος,1
ἀρκτέος,1
ς1πείρω,1
ς1πλάγχνον,1
ς1τηρίζω,1
ς1πορά,1
ς1τεροπή,1
ς1τερεόφρων,1
ς1τερέω,1
ς1τενάζω,1
ἀράς1ς1ω,1
ς1τέρνον,1
ς1τένω,1
ς1τέγος,1
ἀργίπους,1
ς1τέφω,1
ἀριθμός,1
ς1τάζω,1
ἀρις1τεία,1
ς1θένος,1
ς1πουδή,1
ς1υλλύω,1
ς1υμφέρω,1
ἀνοιμωκτί,1
ἀντιτίνω,1
τέως,1
ἀνώδυνος,1
τέρπω,1
τέρμα,1
τέμνω,1
ἀπαίς1ς1ω,1
Αἰακίδης,1
τέγγω,1
Αἰγαῖος,1
ἀπαλέξω,1
ἀπαρνέομαι,1
ταυροπόλος,1
ἀπατάω,1
ἀπαυδάω,1
ἀπειλή,1
τείνω,1
τελες1φόρος,1
ταλαίφρων,1
τελευτάω,1
ἀνθίς1τημι,1
Ἰκάριος,1
ἀνθρώπειος,1
τιμάω,1
Ὀλυμπιάς,1
Ὲἄρτεμις,1
ἀντάω,1
τίκτω,1
τηλωπός,1
ἀντακούω,1
ἀντήλιος,1
τεχνάομαι,1
ἀντιάζω,1
τεῦκρος,1
ἀντιφωνέω,1
τανύπους,1
ἀπειρές1ιος,1
ς1υμφορά,1
ς1υνναύτης,1
ς1υνηρετέω,1
ς1υνέρχομαι,1
ς1υνέργω,1
ς1υνδέομαι,1
ς1υνδαίζω,1
ς1υναυδάω,1
ἀποφθίνω,1
ς1υναλλαγή,1
ς1υναλλάς1ς1ω,1
ἀποκαλέω,1
ς1υνάπτω,1
ς1υμπράς1ς1ω,1
ς1υμπονέω,1
ἀπολωβάομαι,1
ς1υμμανθάνω,1
ς1υνίημι,1
ς1υνθάπτω,1
Ατρείδης,1
ς1υντίθημι,1
ἀπερύκω,1
τάς1ς1ω,1
ἀπευθύνω,1
τάφρος,1
ἀπις1τέω,1
τάξις,1
ἀκμαῖος,1
ς1χέτλιος,1
ς1ωτηρία,1
ς1ωτήριος,1
ἀπός1τροφος,1
ἀπότροπος,1
ἀποβλάπτω,1
ἀποδιδράς1κω,1
ς1υντυγχάνω,1
παγκρατής,1
δημιουργός,1
πάτηρ,1
ἄχθος,1
ἐκβαίνω,1
ἄυπνος,1
ἴς1ος,1
ἴλη,1
ἴλαος,1
ἱππονώμας,1
ἱππομανής,1
ἱπποδέτης,1
ἱππικός,1
ἱκετήριος,1
ἱκέτης,1
ἱδρώς,1
ἱδρυτέον,1
ἄναυδος,1
ἐκφέρω,1
ἐγώγε,1
ἰατρός,1
γεύω,1
ἰαύω,1
ἐφήκω,1
καγχάζω,1
ἐφορμάω,1
ἐγγύθεν,1
κάρον,1
κάρα,1
ἐγγύς,1
κάλυμμα,1
κ,1
ἰχθύς,1
ἰχνεύω,1
ἄνας1ς1α,1
ἐγκαταζεύγνυμι,1
ἰς1χύς,1
ἐγκλείω,1
ἐκφεύγω,1
ἠπύω,1
ἦθος,1
ἦμος,1
ἐκπλέω,1
ἐκπλήγνυμι,1
ἄντυξ,1
γυμνός,1
γοῦν,1
γοργωπός,1
γονή,1
γόνος,1
ἐκποδών,1
ἄνωγα,1
ἐκπράς1ς1ω,1
ἐκπυνθάνομαι,1
ἄοκνος,1
γηροβος1κός,1
ἐκρήγνυμι,1
ἐκπίπτω,1
ἐκπέμπω,1
ἥς1υχος,1
ἡνία,1
ἄνευ,1
ἄνολβος,1
ἄνοος,1
ἡς1ς1άομαι,1
ἡνίχ᾽,1
ἐκκαλύπτω,1
ἡμερία,1
ἧμαι,1
ἡμέριος,1
ἄντρον,1
ἡγέομαι,1
ἐκνέμομαι,1
ᾗ,1
ἧπαρ,1
ἐφές1τιος,1
ἐφάπτω,1
ἐξωθέω,1
ἄλλοτε,1
κλέπτης,1
κλέος,1
κινέω,1
ἐξετάζω,1
κίναδος,1
κηρύς1ς1ω,1
κῆρυξ,1
κῆρ,1
κήδω,1
κεύθω,1
κερδαίνω,1
κεντέω,1
ἐξευρίς1κω,1
κελαινώπας,1
κελαινός,1
ἐξεράω,1
κλῄζω,1
κλῆρος,1
ἐξαμάω,1
ἐξαίφνης,1
κοινωνός,1
ἐξαίρω,1
κοινόπλους,1
ἐξαλλάς1ς1ω,1
ἐξαλύς1κω,1
κόμπος,1
κληροῦχος,1
κνώδων,1
κνάπτω,1
ἐξέρομαι,1
ἐξεφίημι,1
κλοπή,1
κλίνω,1
ἐξηγέομαι,1
κείρω,1
ἐξορμάω,1
κεφαλή,1
καρτερός,1
καρτερέω,1
καθυβρίζω,1
ἐξομοιόω,1
καθίημι,1
καθαιρέω,1
καλύπτω,1
ἄμφω,1
καλλις1τεῖον,1
ἄμοιρος,1
κακοῦργος,1
κακοπινής,1
ἄμυγμα,1
κακόθρους,1
κακανδρία,1
ἐξοιμώζω,1
κατάς1τας1ις,1
καταξαίνω,1
κατεύχομαι,1
κεδνός,1
κέρδος,1
κέρδις1τος,1
κέλευθος,1
κατοπτεύω,1
κατηγορέω,1
κατεναρίζω,1
ἐξιχνος1κοπέω,1
κατέπεφνον,1
κατας1πείρω,1
κατας1βέννυμι,1
καταθνής1κω,1
ἐξικνέομαι,1
καταλλάς1ς1ω,1
ἐκς1ῴζω,1
γεραιός,1
ἀγκών,1
εὔπεις1τος,1
εὔλοφος,1
ἐπέρχομαι,1
εὔκαρπος,1
εὔγνως1τος,1
ἄτλητος,1
εὔειρος,1
ἄρουρα,1
εὕδω,1
εἰς1πίπτω,1
ἐπεμπίπτω,1
εἰς1λεύς1ς1ω,1
ἐπεντύνω,1
εἰς1έπειτα,1
εἰς1βάλλω,1
ἐπίκαιρος,1
εὔνους,1
εὔρις,1
ἐκτείνω,1
ἐπαρκέω,1
εὐπρός1ωπος,1
εὐνομία,1
εὐνοέω,1
εὐνή,1
εὐνάω,1
εὐμαθής,1
εὐκέραος,1
εὐκάρδιος,1
εὐήνεμος,1
εὐήμερος,1
ἐπακτός,1
ἐπαπειλέω,1
εὐδαίμων,1
εὖτε,1
ἄρνυμαι,1
ἄρρηκτος,1
εἰρες1ία,1
ἐπίς1κηνος,1
ἐπίς1κοπος,1
ἐχθαίρω,1
ἐπιπλής1ς1ω,1
ἐπις1κέπτομαι,1
ἐρυς1τός,1
ἐρεμνός,1
ἐρείπω,1
ἐρείπιον,1
ἐρές1ς1ω,1
ἐράω1,1
ἄς1ωτος,1
ἐπῳδή,1
ἐπις1πάω,1
ἐποικτείρω,1
ἐπιψαύω,1
ἐπις1τάτης,1
ἐχθαρτέος,1
ἐχθίων,1
ἐχθοδοπός,1
εἴς1ειδον,1
ἐπίτριπτος,1
ἐπιβουλευτής,1
εἶεν,1
ἐπιβρόντητος,1
ἐπιγιγνώς1κω,1
εἴς1ω,1
ἄς1ιτος,1
ἄς1πλαγχνος,1
ἐπικουφίζω,1
εἴδωλον,1
ἄς1κοπος,1
εἱρκτέος,1
ἐπιμελέομαι,1
εἷμα,1
εὐθύνω,1
ἐπαις1χύνομαι,1
εὐρύνωτος,1
φορβή,1
ἐμαυτοῦ,1
ἐμβάλλω,1
ἐμφερής,1
φρούρημα,1
φροντίς,1
ἄποπτος,1
φρόνιμος,1
φρίς1ς1ω,1
ἐμμένω,1
φρενομόρως,1
φρενόθεν,1
ἄποτος,1
φθόνος,1
ἄτρυτος,1
ἐμπίπτω,1
ἐλύω,1
ἐλλός,1
φυτεύω,1
γέρας,1
γεννάω,1
ἐκτίνω,1
ἐκτρέπω,1
γείτων,1
γείνομαι,1
ἐκχωρέω,1
ἐλάς1ς1ων,1
φώνημα,1
ἐλαφηβολία,1
ἄπαυς1τος,1
ἐλλείπω,1
ἄπειμι,1
ἄπις1τος,1
ἄπλατος,1
ἐμπολάω,1
φονεύω,1
εὐρώδης,1
φονεύς,1
ἐντυγχάνω,1
φατίζω,1
ἄρνειος,1
ἐνώμοτος,1
φαέθω,1
φᾶρος,1
ἐπάγω,1
ἐπάκτιος,1
ἐπαίς1ς1ω,1
φάρμακον,1
ἐπαίω,1
εὐτυχής,1
εὐς1κευέω,1
εὐς1εβέω,1
εὐρώεις,1
ἐντρέπω,1
ἐντολή,1
ἐνς1τάτης,1
φιτύω,1
φοιτάω,1
φοινίς1ς1ω,1
ἄτρες1τος,1
ἐνάγω,1
ἐνάλιος,1
ἐναντίος,1
φιλοίκτις1τος,1
φευκτός,1
φιλότης,1
φιλόπονος,1
φιλόφρων,1
ἐννοέω,1
φίλις1τος,1
ἄρδην,1
κολέα,1
ἄψορρος,1
κομπάζω,1
ὁμευνέτις,1
ὁδοιπορέω,1
δοκάω,1
ἁλίρροθος,1
ἀφρόντις1τος,1
ἁλιάδης,1
δοκόω,1
ὅς1ιος,1
ἁμός,1
ἁπλόος,1
ἁρπάζω,1
δοριάλωτος,1
δορυς1ς1όητος,1
δούλιος,1
ὅμοιος,1
ὅλος,1
ὁμαίμων,1
ὁμιλία,1
κος1μέω,1
δόλιος,1
ὄνυξ,1
ὄνομα,1
ὄνης1ις,1
διοπτεύω,1
ἁγνίζω,1
ἁλίκλυς1τος,1
ὄλεθρος,1
διπλάζω,1
ὄγκος,1
ἁλίπλαγκτος,1
δις1ς1άρχης,1
διώκω,1
ὁπλίζω,1
ὁμῶς,1
ἁλίπληκτος,1
ἄδας1τος,1
ἄδηλος,1
νῶτον,1
νῦς1α,1
νήιος,1
νεοχάρακτος,1
δύς1οργος,1
δύω,1
νεῖκος,1
νεηκονής,1
ἄφοβος,1
νέμος,1
νέκυς,1
νέφος,1
νέατος,1
δυς1λόγις1τος,1
ναυτίλος,1
ναυβάτης,1
δυς1πετής,1
νίκη,1
νιφος1τιβής,1
δύς1κλεια,1
δραπέτης,1
νύχιος,1
νύμφη,1
δουλεία,1
νύκτερος,1
ἀφορμάω,1
νουθετέω,1
νοέω,1
δύη,1
νότος,1
νός1τος,1
δρόμος,1
νός1ημα,1
νόθος,1
δρός1ος,1
ὄπις1θεν,1
ὄργανον,1
διοίχομαι,1
διαφέρω,1
ἐπις1τρατεύω,1
ἅλιος,1
δημότης,1
δηρός,1
δίπαλτος,1
οὔλιος,1
ἅλις,1
ἅλμα,1
οὗπερ,1
οὗ,1
διάς1τροφος,1
οὕνεκα,1
οἰχνέω,1
οἰωνός,1
οἰοβώτας,1
ἀγέλη,1
ἀγελαῖος,1
οὖς,1
πάνθυτος,1
δειράς,1
δεννάζω,1
πάραυλος,1
πάραλος,1
πάθη,1
πάντως,1
πάννυχος,1
δήλιος,1
δεύω,1
οὐρανός,1
οὐράνιος,1
ἀγγελία,1
Τρώς,1
Τρωικός,1
οἰμωγή,1
οἰκτρός,1
ὄρχημα,1
διαφοιβάζω,1
ὀρφανις1τής,1
ὀπτήρ,1
ὀνής1ιμος,1
ὀνειδίζω,1
ὀλέθριος,1
διόλλυμι,1
διόμνυμι,1
ὀφειλέτης,1
ὀφείλω,1
διογενής,1
ὀδύνη,1
ὀξύτονος,1
διοίγνυμι,1
ὄψις,1
ὄτοβος,1
ὀρφανός,1
δικρατής,1
δικας1τής,1
διέρχομαι,1
διαφθορά,1
διαπεραιόω,1
διαπορθέω,1
διαρρέω,1
διαρρήγνυμι,1
διδάς1κω,1
οἴομαι,1
ὀρθόω,1
διφρευτής,1
διφρηλατέω,1
οἰ,1
ἅτερος,1
δικαιόω,1
ὀρύς1ς1ω,1
ναύτης,1
ναύλοχος,1
ναύαρχος,1
ἔραμαι,1
λίς1ς1ομαι,1
ἔμπληκτος,1
ἔναρα,1
λευκόπωλος,1
ἔνδοθεν,1
λειμώνιος,1
ἀφέρπω,1
ἔπαινος,1
λεηλατέω,1
ἔπαυλος,1
λέαινα,1
λατρεία,1
λαθίπονος,1
ἀφαιρέω,1
λαμπτήρ,1
λιγυρός,1
λιμήν,1
λιπάω,1
λῦμα,1
λωβητός,1
ἔφεδρος,1
λυς1ς1ώδης,1
ἔκγονος,1
λυμεών,1
ἔκκριτος,1
λύω,1
λιθόλευς1τος,1
λύπη,1
ἔμφρων,1
ἔμπεδος,1
λοίς1θιος,1
λογίζομαι,1
ἄκρον,1
λαμπρός,1
ἔρεβος,1
ἔφαλος,1
λάθρῃ,1
ἀέξω,1
κτέομαι,1
κρυφαῖος,1
ἔς1χατος,1
κριτής,1
κριός,1
κρημνός,1
κρήνη,1
ἔχθρη,1
κραίνω,1
κράζω,1
ἔχθω,1
κράς,1
κουφίζω,1
ἀδάματος,1
ἔρυμα,1
κύλιξ,1
κύριος,1
ἀείμνης1τος,1
λάφυρα,1
λάβρος,1
κωκυτός,1
κωφός,1
ἀλγεινός,1
κώδων,1
κυνηγία,1
κῦμα,1
κυνηγετέω,1
κυνέη,1
κυκλόω,1
κυκλέω,1
κυδάζω,1
κυβερνάω,1
λωφάω,1
μάλα,1
ναίω,1
ἕδρανον,1
ἄφρακτος,1
μιμνής1κω,1
δυς1χερής,1
μηχανή,1
μηχανάομαι,1
ἄφρων,1
ἄφωνος,1
μηδαμῶς,1
μηδαμοῦ,1
μηδαμός,1
μῆλον,1
δωρέω,1
δωρεά,1
ἕ,1
μετρέω,1
μνήμη,1
μνήμων,1
μνῆμα,1
δυς1τάλας,1
νάπος,1
δυς1πραξία,1
δυς1θέατος,1
δυς1θεράπευτος,1
μυχός,1
δυς1ς1εβής,1
μομφή,1
δυς1ώνυμος,1
δυς1τράπελος,1
μόχθος,1
δυς1τυχέω,1
ἄφθογγος,1
μόλις,1
μνημονεύω,1
μεταναγιγνώς1κομαι,1
μεθίς1τημι,1
ἑτοῖμος,1
ἕλιξ,1
μανιάς,1
ἑλίς1ς1ω,1
μαλάς1ς1ω,1
ἑπτάβοιος,1
μακραίων,1
μακράν,1
μαιμάω,1
μαίομαι,1
ἑρκεῖος,1
ἄκος,1
ἑς1τία,1
ἑταῖρος,1
μάταιος,1
ἑταιρεία,1
μάρπτω,1
ἄκλητος,1
μαντεύομαι,1
μαραίνω,1
ἕπομαι,1
μενοινάω,1
μελαίνω,1
ἕλωρ,1
μείς,1
μέχρι,1
μέτειμι,1
ἄγριος,1
μαρτυρέω,1
ἑδώλιον,1
μέλος,1
ἄημα,1
μέλεος,1
μέλας,1
ἑκών,1
κώκυμα,1
